OrderID,Date,Quantity,CategoryID,CategoryName,ProdName,Price,CustomerID,CustomerCity,CustomerState,total_sales
2849,2021-09-03 00:00:00.000,5,1,Blueprints,Sleepy Eye Blueprint,"11,99",700,Washington,District of Columbia,"59,95"
2850,2021-09-03 00:00:00.000,5,7,Training Videos,Cloud Computing,"29,99",785,Chicago,Illinois,"149,95"
2851,2021-09-03 00:00:00.000,6,5,Robot Kits,BYOR-2640S,"189,00",140,Greeley,Colorado,"1.134,00"
2852,2021-09-03 00:00:00.000,3,5,Robot Kits,BYOR-3535,"225,00",652,Sacramento,California,"675,00"
2853,2021-09-03 00:00:00.000,4,3,Drones,MICR-564K Drone,"499,00",1.934,Sioux Falls,South Dakota,"1.996,00"
2854,2021-09-04 00:00:00.000,5,7,Training Videos,Mapping with Drones,"49,00",1.670,Orlando,Florida,"245,00"
2855,2021-09-04 00:00:00.000,6,4,eBooks,Articulated Robots,"23,99",1.386,Fresno,California,"143,94"
2856,2021-09-04 00:00:00.000,2,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.291,Daytona Beach,Florida,"23,98"
2857,2021-09-04 00:00:00.000,3,7,Training Videos,AI for Educators,"49,95",1.088,Kansas City,Kansas,"149,85"
2858,2021-09-04 00:00:00.000,2,6,Robots,RQTE-554 Robot,"684,00",1.853,Rochester,New York,"1.368,00"
2859,2021-09-05 00:00:00.000,3,4,eBooks,Understanding Arduino,"17,50",1.855,Chattanooga,Tennessee,"52,50"
2860,2021-09-05 00:00:00.000,6,6,Robots,RWW-75 Robot,"883,00",649,Pasadena,California,"5.298,00"
2861,2021-09-05 00:00:00.000,5,4,eBooks,RTF Drones,"16,99",286,Trenton,New Jersey,"84,95"
2862,2021-09-05 00:00:00.000,3,5,Robot Kits,BYOR-3000,"214,00",1.559,Louisville,Kentucky,"642,00"
2863,2021-09-05 00:00:00.000,2,6,Robots,RXW-9807 Robot,"599,00",1.037,Columbus,Ohio,"1.198,00"
2864,2021-09-06 00:00:00.000,1,4,eBooks,Polar Robots,"23,99",261,Lake Worth,Florida,"23,99"
2865,2021-09-06 00:00:00.000,4,4,eBooks,Articulated Robots,"23,99",1.284,Washington,District of Columbia,"95,96"
2866,2021-09-06 00:00:00.000,3,5,Robot Kits,BYOR-1000,"189,00",471,Monticello,Minnesota,"567,00"
2867,2021-09-06 00:00:00.000,3,2,Drone Kits,BYOD-400,"119,00",1.151,Houston,Texas,"357,00"
2868,2021-09-07 00:00:00.000,4,1,Blueprints,Cat Robot Blueprint,"4,99",387,Los Angeles,California,"19,96"
2869,2021-09-07 00:00:00.000,5,4,eBooks,Photograph Drones,"14,99",1.574,Arlington,Virginia,"74,95"
2870,2021-09-07 00:00:00.000,2,1,Blueprints,All Eyes Drone Blueprint,"9,99",500,Kansas City,Kansas,"19,98"
2871,2021-09-07 00:00:00.000,6,3,Drones,DTE-QFN20 Drone,"250,00",1.404,Cincinnati,Ohio,"1.500,00"
2872,2021-09-07 00:00:00.000,6,4,eBooks,Helicopter Drones,"20,95",1.287,Jamaica,New York,"125,70"
2873,2021-09-07 00:00:00.000,3,3,Drones,DTE-QFN20 Drone,"250,00",230,London,Kentucky,"750,00"
2874,2021-09-08 00:00:00.000,6,3,Drones,DTI-84 Drone,"455,00",2.052,Detroit,Michigan,"2.730,00"
2875,2021-09-08 00:00:00.000,3,2,Drone Kits,BYOD-100,"54,00",14,Tampa,Florida,"162,00"
2876,2021-09-09 00:00:00.000,5,1,Blueprints,Hexacopter Drone Blueprint,"8,99",92,Detroit,Michigan,"44,95"
2877,2021-09-09 00:00:00.000,4,4,eBooks,Spherical Robots,"16,75",177,Baton Rouge,Louisiana,"67,00"
2878,2021-09-09 00:00:00.000,4,4,eBooks,Photograph Drones,"14,99",1.490,Seattle,Washington,"59,96"
2879,2021-09-09 00:00:00.000,6,2,Drone Kits,BYOD-400S,"129,95",1.048,York,Pennsylvania,"779,70"
2880,2021-09-09 00:00:00.000,4,7,Training Videos,Industrial 3D Printing,"49,00",224,Springfield,Ohio,"196,00"
2881,2021-09-10 00:00:00.000,5,2,Drone Kits,BYOD-220,"69,00",1.815,Topeka,Kansas,"345,00"
2882,2021-09-10 00:00:00.000,1,4,eBooks,Photograph Drones,"14,99",751,Pittsburgh,Pennsylvania,"14,99"
2883,2021-09-10 00:00:00.000,5,5,Robot Kits,BYOR-3535,"225,00",718,Hampton,Virginia,"1.125,00"
2884,2021-09-10 00:00:00.000,3,2,Drone Kits,BYOD-200,"58,95",205,Amarillo,Texas,"176,85"
2885,2021-09-11 00:00:00.000,3,2,Drone Kits,BYOD-500,"167,00",24,Reno,Nevada,"501,00"
2886,2021-09-11 00:00:00.000,3,2,Drone Kits,BYOD-550,"179,00",2.000,Saint Paul,Minnesota,"537,00"
2887,2021-09-11 00:00:00.000,4,2,Drone Kits,BYOD-220,"69,00",349,Albany,New York,"276,00"
2888,2021-09-12 00:00:00.000,4,6,Robots,RWW-75 Robot,"883,00",1.187,San Francisco,California,"3.532,00"
2889,2021-09-12 00:00:00.000,4,4,eBooks,SCARA Robots,"19,50",1.282,Lubbock,Texas,"78,00"
2890,2021-09-12 00:00:00.000,3,4,eBooks,RTF Drones,"16,99",1.630,Lubbock,Texas,"50,97"
2891,2021-09-13 00:00:00.000,5,4,eBooks,Articulated Robots,"23,99",1.648,Charleston,South Carolina,"119,95"
2892,2021-09-14 00:00:00.000,2,6,Robots,RQTE-554 Robot,"684,00",1.656,Tyler,Texas,"1.368,00"
2893,2021-09-14 00:00:00.000,5,6,Robots,RXW-9807 Robot,"599,00",976,Grand Rapids,Michigan,"2.995,00"
2894,2021-09-14 00:00:00.000,1,2,Drone Kits,BYOD-220,"69,00",792,Jackson,Mississippi,"69,00"
2895,2021-09-14 00:00:00.000,3,3,Drones,MICR-564K Drone,"499,00",862,Charlotte,North Carolina,"1.497,00"
2896,2021-09-15 00:00:00.000,3,5,Robot Kits,BYOR-3000,"214,00",1.880,New York City,New York,"642,00"
2897,2021-09-16 00:00:00.000,3,6,Robots,MICR-23K Robot,"899,00",1.441,Carson City,Nevada,"2.697,00"
2898,2021-09-16 00:00:00.000,2,4,eBooks,Understanding Artificial Intelligence,"19,50",1.227,Madison,Wisconsin,"39,00"
2899,2021-09-16 00:00:00.000,5,5,Robot Kits,BYOR-3000,"214,00",2.091,Lexington,Kentucky,"1.070,00"
2900,2021-09-16 00:00:00.000,6,6,Robots,RLK-9920 Robot,"699,00",1.406,Charlotte,North Carolina,"4.194,00"
2901,2021-09-16 00:00:00.000,2,4,eBooks,Fixed Wing Drones,"15,50",2.032,Dallas,Texas,"31,00"
2902,2021-09-17 00:00:00.000,2,5,Robot Kits,BYOR-4005,"245,00",1.441,Carson City,Nevada,"490,00"
2903,2021-09-17 00:00:00.000,2,4,eBooks,Multi Rotor Drones,"24,95",856,Pensacola,Florida,"49,90"
2904,2021-09-17 00:00:00.000,5,2,Drone Kits,BYOD-220,"69,00",853,Prescott,Arizona,"345,00"
2905,2021-09-17 00:00:00.000,3,7,Training Videos,Open Source Code,"32,95",248,Fairfield,Connecticut,"98,85"
2906,2021-09-17 00:00:00.000,3,6,Robots,MICR-23K Robot,"899,00",358,Columbus,Ohio,"2.697,00"
2907,2021-09-17 00:00:00.000,2,4,eBooks,Delta Robots,"16,99",967,Evansville,Indiana,"33,98"
2908,2021-09-17 00:00:00.000,3,2,Drone Kits,BYOD-550,"179,00",504,Yakima,Washington,"537,00"
2909,2021-09-18 00:00:00.000,3,2,Drone Kits,BYOD-350,"89,95",1.792,Evansville,Indiana,"269,85"
2910,2021-09-18 00:00:00.000,3,2,Drone Kits,BYOD-100,"54,00",1.478,San Diego,California,"162,00"
2911,2021-09-18 00:00:00.000,2,6,Robots,RLK-9920 Robot,"699,00",1.562,Savannah,Georgia,"1.398,00"
2912,2021-09-19 00:00:00.000,5,4,eBooks,Drone Building Essentials,"13,99",636,Schenectady,New York,"69,95"
2913,2021-09-19 00:00:00.000,1,4,eBooks,Photograph Drones,"14,99",1.931,Washington,District of Columbia,"14,99"
2914,2021-09-20 00:00:00.000,4,7,Training Videos,Understanding Automation,"44,95",1.179,Phoenix,Arizona,"179,80"
2915,2021-09-20 00:00:00.000,4,4,eBooks,RTF Drones,"16,99",1.832,Corpus Christi,Texas,"67,96"
2916,2021-09-20 00:00:00.000,4,7,Training Videos,Industrial 3D Printing,"49,00",104,Los Angeles,California,"196,00"
2917,2021-09-21 00:00:00.000,5,2,Drone Kits,BYOD-100,"54,00",1.406,Charlotte,North Carolina,"270,00"
2918,2021-09-21 00:00:00.000,1,1,Blueprints,Bsquare Robot Blueprint,"8,99",2.079,Chattanooga,Tennessee,"8,99"
2919,2021-09-21 00:00:00.000,3,1,Blueprints,All Eyes Drone Blueprint,"9,99",1.008,Dayton,Ohio,"29,97"
2920,2021-09-21 00:00:00.000,5,7,Training Videos,Understanding Automation,"44,95",539,Daytona Beach,Florida,"224,75"
2921,2021-09-21 00:00:00.000,6,6,Robots,RXW-9807 Robot,"599,00",372,Oakland,California,"3.594,00"
2922,2021-09-22 00:00:00.000,6,4,eBooks,Delivery Drones,"14,99",616,Grand Rapids,Michigan,"89,94"
2923,2021-09-23 00:00:00.000,2,3,Drones,DTI-84 Drone,"455,00",308,Philadelphia,Pennsylvania,"910,00"
2924,2021-09-24 00:00:00.000,6,7,Training Videos,Understanding Automation,"44,95",868,Salt Lake City,Utah,"269,70"
2925,2021-09-24 00:00:00.000,5,6,Robots,RLK-9920 Robot,"699,00",758,Riverside,California,"3.495,00"
2926,2021-09-24 00:00:00.000,2,1,Blueprints,Panda Robot Blueprint,"7,99",1.125,Lakeland,Florida,"15,98"
2927,2021-09-24 00:00:00.000,3,4,eBooks,Cartesian Robots,"12,99",1.880,New York City,New York,"38,97"
2928,2021-09-24 00:00:00.000,2,5,Robot Kits,BYOR-1500,"189,00",1.579,Brockton,Massachusetts,"378,00"
2929,2021-09-24 00:00:00.000,4,5,Robot Kits,BYOR-1000,"189,00",1.549,Galveston,Texas,"756,00"
2930,2021-09-25 00:00:00.000,1,4,eBooks,Single Rotor Drones,"14,99",460,Austin,Texas,"14,99"
2931,2021-09-25 00:00:00.000,5,2,Drone Kits,BYOD-550,"179,00",186,Tucson,Arizona,"895,00"
2932,2021-09-25 00:00:00.000,3,7,Training Videos,Cloud Computing,"29,99",860,Grand Rapids,Michigan,"89,97"
2933,2021-09-25 00:00:00.000,3,7,Training Videos,AI for Educators,"49,95",505,Memphis,Tennessee,"149,85"
2934,2021-09-25 00:00:00.000,2,2,Drone Kits,BYOD-400S,"129,95",843,San Angelo,Texas,"259,90"
2935,2021-09-25 00:00:00.000,2,4,eBooks,GPS Drones,"19,99",1.872,Seattle,Washington,"39,98"
2936,2021-09-26 00:00:00.000,5,3,Drones,DTI-84 Drone,"455,00",435,Flushing,New York,"2.275,00"
2937,2021-09-26 00:00:00.000,2,4,eBooks,Understanding Arduino,"17,50",995,San Jose,California,"35,00"
2938,2021-09-27 00:00:00.000,2,1,Blueprints,Bsquare Robot Blueprint,"8,99",311,Metairie,Louisiana,"17,98"
2939,2021-09-27 00:00:00.000,2,1,Blueprints,Sleepy Eye Blueprint,"11,99",725,Chattanooga,Tennessee,"23,98"
2940,2021-09-27 00:00:00.000,4,6,Robots,RXW-9807 Robot,"599,00",1.292,Valley Forge,Pennsylvania,"2.396,00"
2941,2021-09-27 00:00:00.000,6,1,Blueprints,Bsquare Robot Blueprint,"8,99",795,Oakland,California,"53,94"
2942,2021-09-28 00:00:00.000,2,3,Drones,MICR-564K Drone,"499,00",576,Clearwater,Florida,"998,00"
2943,2021-09-28 00:00:00.000,3,1,Blueprints,Sleepy Eye Blueprint,"11,99",815,Washington,District of Columbia,"35,97"
2944,2021-09-28 00:00:00.000,4,6,Robots,MICR-23K Robot,"899,00",907,El Paso,Texas,"3.596,00"
2945,2021-09-29 00:00:00.000,2,4,eBooks,Spherical Robots,"16,75",423,Stockton,California,"33,50"
2946,2021-09-29 00:00:00.000,3,4,eBooks,RTF Drones,"16,99",1.346,Tallahassee,Florida,"50,97"
2947,2021-09-29 00:00:00.000,4,7,Training Videos,Cloud Computing,"29,99",726,Houston,Texas,"119,96"
2948,2021-09-29 00:00:00.000,5,4,eBooks,Photograph Drones,"14,99",817,Ventura,California,"74,95"
2949,2021-09-30 00:00:00.000,1,1,Blueprints,Panda Robot Blueprint,"7,99",1.385,Flint,Michigan,"7,99"
2950,2021-09-30 00:00:00.000,3,3,Drones,DTI-84 Drone,"455,00",1.795,Trenton,New Jersey,"1.365,00"
2951,2021-09-30 00:00:00.000,6,4,eBooks,Building Your Own Drone,"24,99",529,Chicago,Illinois,"149,94"
2952,2021-09-30 00:00:00.000,4,3,Drones,DTD-7000 Drone,"450,00",1.854,Richmond,Virginia,"1.800,00"
2953,2021-10-01 00:00:00.000,2,4,eBooks,Understanding Artificial Intelligence,"19,50",1.180,Round Rock,Texas,"39,00"
2954,2021-10-01 00:00:00.000,3,2,Drone Kits,BYOD-350,"89,95",206,Sioux Falls,South Dakota,"269,85"
2955,2021-10-02 00:00:00.000,4,7,Training Videos,Aerial Security,"36,99",481,Minneapolis,Minnesota,"147,96"
2956,2021-10-02 00:00:00.000,4,3,Drones,MICR-564K Drone,"499,00",112,Omaha,Nebraska,"1.996,00"
2957,2021-10-03 00:00:00.000,4,2,Drone Kits,BYOD-500,"167,00",224,Springfield,Ohio,"668,00"
2958,2021-10-03 00:00:00.000,4,2,Drone Kits,BYOD-100,"54,00",1.354,Buffalo,New York,"216,00"
2959,2021-10-03 00:00:00.000,4,4,eBooks,Understanding Artificial Intelligence,"19,50",911,El Paso,Texas,"78,00"
2960,2021-10-03 00:00:00.000,2,5,Robot Kits,BYOR-1500,"189,00",1.446,Dayton,Ohio,"378,00"
2961,2021-10-03 00:00:00.000,3,3,Drones,DX-145 Drone,"250,00",585,San Diego,California,"750,00"
2962,2021-10-03 00:00:00.000,3,1,Blueprints,Bsquare Robot Blueprint,"8,99",944,Cincinnati,Ohio,"26,97"
2963,2021-10-03 00:00:00.000,4,4,eBooks,Multi Rotor Drones,"24,95",2.077,Houston,Texas,"99,80"
2964,2021-10-04 00:00:00.000,3,3,Drones,DTE-QFN20 Drone,"250,00",301,Houston,Texas,"750,00"
2965,2021-10-04 00:00:00.000,4,4,eBooks,Single Rotor Drones,"14,99",1.523,Wichita,Kansas,"59,96"
2966,2021-10-04 00:00:00.000,3,4,eBooks,Spherical Robots,"16,75",1.623,Dearborn,Michigan,"50,25"
2967,2021-10-04 00:00:00.000,2,4,eBooks,Helicopter Drones,"20,95",2.070,Washington,District of Columbia,"41,90"
2968,2021-10-04 00:00:00.000,4,4,eBooks,Single Rotor Drones,"14,99",1.098,Milwaukee,Wisconsin,"59,96"
2969,2021-10-05 00:00:00.000,4,4,eBooks,Understanding Arduino,"17,50",254,Canton,Ohio,"70,00"
2970,2021-10-05 00:00:00.000,2,4,eBooks,Understanding Arduino,"17,50",254,Canton,Ohio,"35,00"
2971,2021-10-05 00:00:00.000,4,3,Drones,MICR-564K Drone,"499,00",1.239,El Paso,Texas,"1.996,00"
2972,2021-10-05 00:00:00.000,2,4,eBooks,Polar Robots,"23,99",1.330,El Paso,Texas,"47,98"
2973,2021-10-05 00:00:00.000,3,4,eBooks,Delta Robots,"16,99",1.997,Tucson,Arizona,"50,97"
2974,2021-10-06 00:00:00.000,4,5,Robot Kits,BYOR-1000,"189,00",1.266,Schenectady,New York,"756,00"
2975,2021-10-06 00:00:00.000,4,1,Blueprints,Sleepy Eye Blueprint,"11,99",543,Philadelphia,Pennsylvania,"47,96"
2976,2021-10-06 00:00:00.000,1,7,Training Videos,Understanding Raspberry PI,"28,99",176,Mobile,Alabama,"28,99"
2977,2021-10-07 00:00:00.000,6,4,eBooks,GPS Drones,"19,99",668,San Antonio,Texas,"119,94"
2978,2021-10-07 00:00:00.000,1,7,Training Videos,Understanding Automation,"44,95",2.062,Pittsburgh,Pennsylvania,"44,95"
2979,2021-10-07 00:00:00.000,4,5,Robot Kits,BYOR-3535,"225,00",1.022,Fort Smith,Arkansas,"900,00"
2980,2021-10-08 00:00:00.000,4,4,eBooks,RTF Drones,"16,99",2.038,Gilbert,Arizona,"67,96"
2981,2021-10-08 00:00:00.000,4,3,Drones,DC-304 Drone,"395,00",2.026,Young America,Minnesota,"1.580,00"
2982,2021-10-08 00:00:00.000,5,5,Robot Kits,BYOR-3000,"214,00",81,Tampa,Florida,"1.070,00"
2983,2021-10-09 00:00:00.000,3,1,Blueprints,Hexacopter Drone Blueprint,"8,99",165,Torrance,California,"26,97"
2984,2021-10-09 00:00:00.000,1,4,eBooks,Delivery Drones,"14,99",1.005,Lancaster,California,"14,99"
2985,2021-10-09 00:00:00.000,4,5,Robot Kits,BYOR-4005,"245,00",1.565,Lancaster,Pennsylvania,"980,00"
2986,2021-10-09 00:00:00.000,4,7,Training Videos,Mapping with Drones,"49,00",1.061,Des Moines,Iowa,"196,00"
2987,2021-10-09 00:00:00.000,5,7,Training Videos,Cloud Computing,"29,99",1.030,Nashville,Tennessee,"149,95"
2988,2021-10-10 00:00:00.000,2,7,Training Videos,Virtual Reality Basics,"29,99",1.132,Richmond,Virginia,"59,98"
2989,2021-10-10 00:00:00.000,5,5,Robot Kits,BYOR-3535,"225,00",255,Saint Paul,Minnesota,"1.125,00"
2990,2021-10-10 00:00:00.000,3,4,eBooks,Understanding Artificial Intelligence,"19,50",1.557,Edmond,Oklahoma,"58,50"
2991,2021-10-10 00:00:00.000,4,1,Blueprints,QuadroCopter Blueprint,"10,99",1.582,Syracuse,New York,"43,96"
2992,2021-10-10 00:00:00.000,2,1,Blueprints,QuadroCopter Blueprint,"10,99",1.582,Syracuse,New York,"21,98"
2993,2021-10-11 00:00:00.000,2,7,Training Videos,Understanding Automation,"44,95",239,Savannah,Georgia,"89,90"
2994,2021-10-11 00:00:00.000,3,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.585,Houston,Texas,"35,97"
2995,2021-10-12 00:00:00.000,5,4,eBooks,Multi Rotor Drones,"24,95",1.699,Toledo,Ohio,"124,75"
2996,2021-10-12 00:00:00.000,2,1,Blueprints,Sleepy Eye Blueprint,"11,99",804,Albany,Georgia,"23,98"
2997,2021-10-13 00:00:00.000,1,7,Training Videos,Aerial Security,"36,99",936,El Paso,Texas,"36,99"
2998,2021-10-13 00:00:00.000,2,7,Training Videos,Drone Video Techniques,"37,99",1.011,Scranton,Pennsylvania,"75,98"
2999,2021-10-13 00:00:00.000,3,7,Training Videos,Mapping with Drones,"49,00",950,Dayton,Ohio,"147,00"
3000,2021-10-13 00:00:00.000,4,7,Training Videos,Industrial 3D Printing,"49,00",573,San Diego,California,"196,00"
3001,2021-10-13 00:00:00.000,4,7,Training Videos,AI for Educators,"49,95",1.568,Bradenton,Florida,"199,80"
3002,2021-10-13 00:00:00.000,2,4,eBooks,Multi Rotor Drones,"24,95",994,Arlington,Texas,"49,90"
3003,2021-10-13 00:00:00.000,5,5,Robot Kits,BYOR-3000,"214,00",1.505,Reno,Nevada,"1.070,00"
3004,2021-10-13 00:00:00.000,3,2,Drone Kits,BYOD-100,"54,00",2.105,Roanoke,Virginia,"162,00"
3005,2021-10-14 00:00:00.000,3,7,Training Videos,Industrial 3D Printing,"49,00",1.232,Portland,Oregon,"147,00"
3006,2021-10-14 00:00:00.000,5,7,Training Videos,Industrial 3D Printing,"49,00",1.984,Bridgeport,Connecticut,"245,00"
3007,2021-10-14 00:00:00.000,1,4,eBooks,Photograph Drones,"14,99",2.062,Pittsburgh,Pennsylvania,"14,99"
3008,2021-10-14 00:00:00.000,2,7,Training Videos,Understanding Drone Regulations,"27,50",125,Saint Petersburg,Florida,"55,00"
3009,2021-10-14 00:00:00.000,2,4,eBooks,Understanding Artificial Intelligence,"19,50",1.474,Chico,California,"39,00"
3010,2021-10-14 00:00:00.000,3,4,eBooks,Building Your Own Drone,"24,99",528,South Bend,Indiana,"74,97"
3011,2021-10-15 00:00:00.000,4,3,Drones,MICR-564K Drone,"499,00",30,Jamaica,New York,"1.996,00"
3012,2021-10-15 00:00:00.000,4,7,Training Videos,Industrial 3D Printing,"49,00",653,Spokane,Washington,"196,00"
3013,2021-10-15 00:00:00.000,5,4,eBooks,Fixed Wing Drones,"15,50",1.340,Miami,Florida,"77,50"
3014,2021-10-15 00:00:00.000,4,7,Training Videos,Understanding Automation,"44,95",1.243,Sarasota,Florida,"179,80"
3015,2021-10-15 00:00:00.000,5,2,Drone Kits,BYOD-220,"69,00",1.529,San Diego,California,"345,00"
3016,2021-10-15 00:00:00.000,2,4,eBooks,Multi Rotor Drones,"24,95",104,Los Angeles,California,"49,90"
3017,2021-10-16 00:00:00.000,3,6,Robots,MICR-23K Robot,"899,00",1.073,Winston Salem,North Carolina,"2.697,00"
3018,2021-10-16 00:00:00.000,2,1,Blueprints,Hexacopter Drone Blueprint,"8,99",834,New Orleans,Louisiana,"17,98"
3019,2021-10-17 00:00:00.000,3,2,Drone Kits,BYOD-200,"58,95",1.458,Boston,Massachusetts,"176,85"
3020,2021-10-17 00:00:00.000,2,4,eBooks,GPS Drones,"19,99",1.035,Washington,District of Columbia,"39,98"
3021,2021-10-18 00:00:00.000,4,1,Blueprints,All Eyes Drone Blueprint,"9,99",408,Fresno,California,"39,96"
3022,2021-10-18 00:00:00.000,3,7,Training Videos,Cloud Computing,"29,99",290,Washington,District of Columbia,"89,97"
3023,2021-10-19 00:00:00.000,3,2,Drone Kits,BYOD-300,"89,00",2.099,Mesa,Arizona,"267,00"
3024,2021-10-19 00:00:00.000,5,2,Drone Kits,BYOD-550,"179,00",686,Albany,New York,"895,00"
3025,2021-10-19 00:00:00.000,4,4,eBooks,RTF Drones,"16,99",994,Arlington,Texas,"67,96"
3026,2021-10-19 00:00:00.000,5,6,Robots,RLK-9920 Robot,"699,00",1.878,Miami,Florida,"3.495,00"
3027,2021-10-19 00:00:00.000,3,2,Drone Kits,BYOD-200,"58,95",1.705,Topeka,Kansas,"176,85"
3028,2021-10-19 00:00:00.000,4,7,Training Videos,Aerial Security,"36,99",1.819,Albany,Georgia,"147,96"
3029,2021-10-20 00:00:00.000,2,7,Training Videos,Understanding Drone Regulations,"27,50",907,El Paso,Texas,"55,00"
3030,2021-10-20 00:00:00.000,5,1,Blueprints,Hexacopter Drone Blueprint,"8,99",872,Tampa,Florida,"44,95"
3031,2021-10-20 00:00:00.000,1,2,Drone Kits,BYOD-400S,"129,95",1.394,Monroe,Louisiana,"129,95"
3032,2021-10-21 00:00:00.000,4,5,Robot Kits,BYOR-3535,"225,00",1.079,Miami,Florida,"900,00"
3033,2021-10-21 00:00:00.000,5,4,eBooks,Polar Robots,"23,99",331,Washington,District of Columbia,"119,95"
3034,2021-10-21 00:00:00.000,3,6,Robots,RQTE-554 Robot,"684,00",1.325,Austin,Texas,"2.052,00"
3035,2021-10-21 00:00:00.000,4,7,Training Videos,Industrial 3D Printing,"49,00",1.351,Round Rock,Texas,"196,00"
3036,2021-10-21 00:00:00.000,1,2,Drone Kits,BYOD-350,"89,95",269,Hartford,Connecticut,"89,95"
3037,2021-10-22 00:00:00.000,4,5,Robot Kits,BYOR-3535,"225,00",475,Phoenix,Arizona,"900,00"
3038,2021-10-22 00:00:00.000,3,4,eBooks,Polar Robots,"23,99",1.957,Houston,Texas,"71,97"
3039,2021-10-22 00:00:00.000,5,2,Drone Kits,BYOD-500,"167,00",1.051,Rochester,Minnesota,"835,00"
3040,2021-10-23 00:00:00.000,2,1,Blueprints,QuadroCopter Blueprint,"10,99",470,Springfield,Illinois,"21,98"
3041,2021-10-23 00:00:00.000,3,2,Drone Kits,BYOD-220,"69,00",2.120,North Port,Florida,"207,00"
3042,2021-10-23 00:00:00.000,3,5,Robot Kits,BYOR-3535,"225,00",1.289,Portland,Oregon,"675,00"
3043,2021-10-23 00:00:00.000,5,4,eBooks,Polar Robots,"23,99",929,North Las Vegas,Nevada,"119,95"
3044,2021-10-24 00:00:00.000,5,1,Blueprints,QuadroCopter Blueprint,"10,99",1.281,Atlanta,Georgia,"54,95"
3045,2021-10-24 00:00:00.000,2,7,Training Videos,Mapping with Drones,"49,00",305,Bronx,New York,"98,00"
3046,2021-10-24 00:00:00.000,2,2,Drone Kits,BYOD-350,"89,95",1.354,Buffalo,New York,"179,90"
3047,2021-10-25 00:00:00.000,3,4,eBooks,Polar Robots,"23,99",950,Dayton,Ohio,"71,97"
3048,2021-10-25 00:00:00.000,1,6,Robots,RCB-889 Robot,"549,00",496,Anchorage,Alaska,"549,00"
3049,2021-10-26 00:00:00.000,3,4,eBooks,Spherical Robots,"16,75",1.804,Seattle,Washington,"50,25"
3050,2021-10-26 00:00:00.000,3,3,Drones,MICR-564K Drone,"499,00",61,Richmond,Virginia,"1.497,00"
3051,2021-10-26 00:00:00.000,1,5,Robot Kits,BYOR-3000,"214,00",583,Wilmington,North Carolina,"214,00"
3052,2021-10-26 00:00:00.000,3,5,Robot Kits,BYOR-2640S,"189,00",1.607,Nashville,Tennessee,"567,00"
3053,2021-10-27 00:00:00.000,4,2,Drone Kits,BYOD-550,"179,00",1.966,Omaha,Nebraska,"716,00"
3054,2021-10-27 00:00:00.000,5,3,Drones,DTI-84 Drone,"455,00",9,Tucson,Arizona,"2.275,00"
3055,2021-10-27 00:00:00.000,3,3,Drones,DTI-84 Drone,"455,00",9,Tucson,Arizona,"1.365,00"
3056,2021-10-27 00:00:00.000,4,3,Drones,DTI-84 Drone,"455,00",1.151,Houston,Texas,"1.820,00"
3057,2021-10-28 00:00:00.000,2,7,Training Videos,Virtual Reality Basics,"29,99",2.090,Englewood,Colorado,"59,98"
3058,2021-10-28 00:00:00.000,4,7,Training Videos,AI for Educators,"49,95",1.014,New Hyde Park,New York,"199,80"
3059,2021-10-28 00:00:00.000,3,7,Training Videos,Understanding Drone Regulations,"27,50",673,Albany,New York,"82,50"
3060,2021-10-28 00:00:00.000,2,3,Drones,DTE-QFN20 Drone,"250,00",35,Chicago,Illinois,"500,00"
3061,2021-10-29 00:00:00.000,3,7,Training Videos,AI for Educators,"49,95",136,Mobile,Alabama,"149,85"
3062,2021-10-29 00:00:00.000,1,7,Training Videos,Mapping with Drones,"49,00",347,San Francisco,California,"49,00"
3063,2021-10-29 00:00:00.000,5,1,Blueprints,Ladybug Robot Blueprint,"12,00",1.740,San Diego,California,"60,00"
3064,2021-10-29 00:00:00.000,2,3,Drones,DTE-QFN20 Drone,"250,00",1.714,Rockford,Illinois,"500,00"
3065,2021-10-29 00:00:00.000,3,3,Drones,DTD-7000 Drone,"450,00",1.926,Trenton,New Jersey,"1.350,00"
3066,2021-10-30 00:00:00.000,3,5,Robot Kits,BYOR-2640S,"189,00",504,Yakima,Washington,"567,00"
3067,2021-10-30 00:00:00.000,2,3,Drones,DX-145 Drone,"250,00",63,New York City,New York,"500,00"
3068,2021-10-30 00:00:00.000,3,1,Blueprints,Sleepy Eye Blueprint,"11,99",1.956,Orlando,Florida,"35,97"
3069,2021-10-30 00:00:00.000,2,3,Drones,DTD-7000 Drone,"450,00",1.448,Greenville,South Carolina,"900,00"
3070,2021-10-30 00:00:00.000,4,4,eBooks,Cartesian Robots,"12,99",1.028,Fairfax,Virginia,"51,96"
3071,2021-10-31 00:00:00.000,2,2,Drone Kits,BYOD-500,"167,00",1.018,Fort Wayne,Indiana,"334,00"
3072,2021-10-31 00:00:00.000,1,4,eBooks,Cartesian Robots,"12,99",711,Spokane,Washington,"12,99"
3073,2021-10-31 00:00:00.000,4,3,Drones,DTD-7000 Drone,"450,00",514,Memphis,Tennessee,"1.800,00"
3074,2021-10-31 00:00:00.000,2,5,Robot Kits,BYOR-3535,"225,00",1.198,Odessa,Texas,"450,00"
